6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340	6.143340
-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570	-0.587570
-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150	-0.189150
-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240	-0.276240
-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020	-0.201020
-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800	-0.229800
-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360	-0.200360
-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880	-0.206880
-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050	-0.195050
-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550	-0.189550
-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400	-0.185400
-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590	-0.169590
-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760	-0.150760
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300	-0.129300
